section_id,circle,section,queries_tried,geocode_status,query_used,n_candidates,lat,lon,osm_name,osm_category,osm_type,osm_place_rank,osm_importance,other_candidates,geocode_source,retry_decision
MEDCHAL_ALLWYN_COLONY,MEDCHAL,ALLWYN COLONY,1,found,"Allwyn Colony, Hyderabad, Telangana",3.0,17.5043618,78.4149849,"Allwyn Colony, Ward 124 Alwyn Colony, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal–Malkajgiri, Telangana, 500047, India",place,neighbourhood,24.0,0.0800683627069504,"[{""name"": ""Allwyn Colony, Madinaguda, Ward 109 Hafeezpet, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 500049, India"", ""lat"": ""17.4920354"", ""lon"": ""78.3499531""}, {""name"": ""Allwyn colony, Patancheru, Ward 113 Patancheruvu, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Patancheruvu mandal, Sangareddy, Telangana, 502319, India"", ""lat"": ""17.5354735"", ""lon"": ""78.2801030""}]",first run,
MEDCHAL_BACHUPALLY,MEDCHAL,BACHUPALLY,1,found,"Bachupally, Hyderabad, Telangana",1.0,17.536648,78.3644736,"akashra junior college, bachupally, Nizampet Road, Nizampet, Bachupally mandal, Hyderabad, Medchal–Malkajgiri, Telangana, 500090, India",office,educational_institution,30.0,4.207446402681037e-05,[],first run,
MEDCHAL_BHAGYA_NAGAR,MEDCHAL,BHAGYA NAGAR,1,found,"Bhagyanagar, Hyderabad",1.0,17.4974865,78.403275,"Bhagyanagar Colony, Ward 124 Alwyn Colony, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal–Malkajgiri, Telangana, 500072, India",place,neighbourhood,24.0,0.0800683627069504,"[{""score"": 3.92, ""km_from_expected"": 0.92, ""query"": ""Bhagyanagar, Hyderabad"", ""lat"": 17.4944433, ""lon"": 78.4027422, ""name"": ""Bhagyanagar Saibaba temple, Usha Mullapudi Rd, Satavahana Nagar, Ward 123 Hydernagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal\u2013Malkajgiri, Telangana, 500072, India"", ""category"": ""amenity"", ""type"": ""place_of_worship"", ""place_rank"": 30}, {""score"": 4.14, ""km_from_expected"": 1.14, ""query"": ""Bhagyanagar, Hyderabad"", ""lat"": 17.497514, ""lon"": 78.3994914, ""name"": ""Bhagyanagar Colony Ext Rd, Satavahana Nagar, Ward 123 Hydernagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal\u2013Malkajgiri, Telangana, 500072, India"", ""category"": ""highway"", ""type"": ""residential"", ""place_rank"": 26}, {""score"": 4.16, ""km_from_expected"": 1.16, ""query"": ""Bhagyanagar, Hyderabad"", ""lat"": 17.5031636, ""lon"": 78.4002902, ""name"": ""Bhagyanagar Hills Road, HMT Hills, Satavahana Nagar, Ward 123 Hydernagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal\u2013Malkajgiri, Telangana, 500072, India"", ""category"": ""highway"", ""type"": ""secondary"", ""place_rank"": 26}, {""score"": 4.37, ""km_from_expected"": 1.37, ""query"": ""Bhagyanagar, Hyderabad"", ""lat"": 17.503002, ""lon"": 78.3981248, ""name"": ""Bhagyanagar Hills Road, HMT Hills, Satavahana Nagar, Ward 123 Hydernagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal\u2013Malkajgiri, Telangana, 500085, India"", ""category"": ""highway"", ""type"": ""secondary"", ""place_rank"": 26}]",retry,retry accepted (score 0.7 vs 21.5)
MEDCHAL_BOWRAMPET,MEDCHAL,BOWRAMPET,2,found,"Bowrampet, Telangana",2.0,17.5610356,78.3982185,"Bowrampet, Dundigal mandal, Medchal–Malkajgiri, Telangana, 500090, India",place,suburb,19.0,0.1467087411306935,"[{""name"": ""bowrampet, Medak Road, Bowrampet, Dundigal mandal, Medchal\u2013Malkajgiri, Telangana, 500043, India"", ""lat"": ""17.5615155"", ""lon"": ""78.4032321""}]",first run,
MEDCHAL_D_P_PALLY,MEDCHAL,D P PALLY,4,found,"Dulapally, Telangana",1.0,17.5467126,78.4668466,"dulapally, Doolapally Road, Doolapally, Dundigal mandal, Medchal–Malkajgiri, Telangana, 500014, India",highway,bus_stop,30.0,5.36987869077137e-05,[],first run,
MEDCHAL_GAJULARAMARAM,MEDCHAL,GAJULARAMARAM,1,found,"Gajularamaram, Hyderabad, Telangana",1.0,17.5271759,78.4200077,"Gajularamaram, Ward 125 Gajularamaram, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal–Malkajgiri, Telangana, 500055, India",place,suburb,19.0,0.1467350293736171,[],first run,
MEDCHAL_GUNDLAPOCHAMPALLY,MEDCHAL,GUNDLAPOCHAMPALLY,2,found,"Gundlapochampally, Telangana",1.0,17.568913,78.480271,"gundlapochampally, Avenue 18, Doolapally, Medchal mandal, Medchal–Malkajgiri, Telangana, 500014, India",highway,bus_stop,30.0,5.36987869077137e-05,[],first run,
MEDCHAL_HYDERNAGAR,MEDCHAL,HYDERNAGAR,1,found,"Hydernagar, Hyderabad, Telangana",2.0,17.4984629,78.3819018,"Hydernagar, Ward 114 KPHB Colony, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal–Malkajgiri, Telangana, 500085, India",place,neighbourhood,24.0,0.0800683627069504,"[{""name"": ""Ward 123 Hydernagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal\u2013Malkajgiri, Telangana, India"", ""lat"": ""17.5029098"", ""lon"": ""78.3880899""}]",first run,
MEDCHAL_JAGADGIRI_GUTTA,MEDCHAL,JAGADGIRI GUTTA,2,found,"Jagadgirigutta, Hyderabad",,17.5020418,78.4260747,"Jagadgirigutta, Ward 126 Jagathgirigutta, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Kukatpally mandal, Medchal–Malkajgiri, Telangana, 500047, India",place,suburb,19.0,,"[{""score"": 5.2, ""km_from_expected"": 5.2, ""query"": ""Jagathgirigutta, Hyderabad"", ""lat"": 17.5058259, ""lon"": 78.4241102, ""name"": ""Ward 126 Jagathgirigutta, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Kukatpally mandal, Medchal\u2013Malkajgiri, Telangana, India"", ""category"": ""boundary"", ""type"": ""administrative"", ""place_rank"": 20}, {""score"": 8.62, ""km_from_expected"": 5.62, ""query"": ""Jagathgirigutta, Hyderabad"", ""lat"": 17.4993176, ""lon"": 78.4226016, ""name"": ""Jagathgirigutta, Kukatpally-Jagathgiri Gutta Road, Ward 122 Vivekananda Nagar Colony, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal\u2013Malkajgiri, Telangana, 500047, India"", ""category"": ""amenity"", ""type"": ""childcare"", ""place_rank"": 30}]",retry,retry accepted (first run found nothing)
MEDCHAL_JEEDIMETLA_IDA,MEDCHAL,JEEDIMETLA(IDA),1,found,"Jeedimetla(Ida), Hyderabad, Telangana",1.0,17.5204106,78.4514486,"IDA Jeedimetla, Ward 130 Subash Nagar, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal–Malkajgiri, Telangana, India",landuse,industrial,24.0,0.0800683627069504,[],first run,
MEDCHAL_KOMPALLY,MEDCHAL,KOMPALLY,1,found,"Kompally, Hyderabad, Telangana",3.0,17.5398444,78.5000154,"Bolarum to Kompally Road, Ward 133 Macha Bolarum, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Dundigal mandal, Medchal–Malkajgiri, Telangana, 500100, India",highway,secondary,26.0,0.053387032120241,"[{""name"": ""Bolarum to Kompally Road, Brindavan Colony, Bolarum, Ward 133 Macha Bolarum, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Alwal mandal, Medchal\u2013Malkajgiri, Telangana, 500100, India"", ""lat"": ""17.5354868"", ""lon"": ""78.5096979""}, {""name"": ""Kompally tanda, Nizamabad Road, Caton Residential Township, Jeedimetla Village, Ward 132 Jeedimetla, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal\u2013Malkajgiri, Telangana, 500100, India"", ""lat"": ""17.5282237"", ""lon"": ""78.4762932""}]",first run,
MEDCHAL_KUKATPALLY,MEDCHAL,KUKATPALLY,1,found,"Kukatpally, Hyderabad, Telangana",2.0,17.4930841,78.4054408,"Kukatpally, Ward 122 Vivekananda Nagar Colony, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal–Malkajgiri, Telangana, 500072, India",place,suburb,19.0,0.3797856754972635,"[{""name"": ""Kukatpally, Kukkatpally Main Road - Mumbai Highway, Sumitra Nagar, Kukatpally, Ward 122 Vivekananda Nagar Colony, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal\u2013Malkajgiri, Telangana, 500047, India"", ""lat"": ""17.4850883"", ""lon"": ""78.4116380""}]",first run,
MEDCHAL_MEDCHAL_RURAL,MEDCHAL,MEDCHAL RURAL,3,found,"Medchal, Hyderabad, Telangana",3.0,17.5381982,78.4009122,"Telangana Weaker Section Apartments - Dignity Homes, Ward 125 Gajularamaram, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal–Malkajgiri, Telangana, India",landuse,residential,24.0,0.0800683627069504,"[{""name"": ""TS Grammar High School, Srinivaspuram, Ramanthapur, Opposite T.V. Studio Lane, Hyderabad, Telangana 500013, Street Number 3, Srinivasapuram Colony, Ward 8 Habsiguda, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal\u2013Malkajgiri, Telangana, 500013, India"", ""lat"": ""17.3875962"", ""lon"": ""78.5309909""}, {""name"": ""Vaishnavi Olympiad School, Ganesh Nagar, Ramanthapur, Amberpet, Hyderabad, Telangana 500013, 2nd Cross B Road, Gokhale Nagar, Ward 8 Habsiguda, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal\u2013Malkajgiri, Telangana, 500013, India"", ""lat"": ""17.3953573"", ""lon"": ""78.5305516""}]",first run,retry rejected: name doesn't match (Greater Hyderabad Municipal Corporation North Zone)
MEDCHAL_MEDCHAL_TOWN,MEDCHAL,MEDCHAL TOWN,3,found,"Medchal, Hyderabad, Telangana",3.0,17.5381982,78.4009122,"Telangana Weaker Section Apartments - Dignity Homes, Ward 125 Gajularamaram, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal–Malkajgiri, Telangana, India",landuse,residential,24.0,0.0800683627069504,"[{""name"": ""TS Grammar High School, Srinivaspuram, Ramanthapur, Opposite T.V. Studio Lane, Hyderabad, Telangana 500013, Street Number 3, Srinivasapuram Colony, Ward 8 Habsiguda, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal\u2013Malkajgiri, Telangana, 500013, India"", ""lat"": ""17.3875962"", ""lon"": ""78.5309909""}, {""name"": ""Vaishnavi Olympiad School, Ganesh Nagar, Ramanthapur, Amberpet, Hyderabad, Telangana 500013, 2nd Cross B Road, Gokhale Nagar, Ward 8 Habsiguda, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal\u2013Malkajgiri, Telangana, 500013, India"", ""lat"": ""17.3953573"", ""lon"": ""78.5305516""}]",first run,retry rejected: name doesn't match (Greater Hyderabad Municipal Corporation North Zone)
MEDCHAL_MIYAPUR,MEDCHAL,MIYAPUR,1,found,"Miyapur, Hyderabad, Telangana",2.0,17.4981608,78.3567628,"Miyapur, Ward 108 Miyapur, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 500049, India",place,suburb,19.0,0.3858469264250698,"[{""name"": ""Miyapur, Nizampet - Miyapur Road Mumbai Highway, Miyapur, Ward 108 Miyapur, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 500049, India"", ""lat"": ""17.4965392"", ""lon"": ""78.3730252""}]",first run,
MEDCHAL_NIZAMPET,MEDCHAL,NIZAMPET,1,found,"Nizampet, Hyderabad, Telangana",3.0,17.498552,78.3796744,"Nizampet - Miyapur Road Mumbai Highway, Vasantha Nagar, Satavahana Nagar, Ward 123 Hydernagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal–Malkajgiri, Telangana, 500085, India",highway,trunk,26.0,0.0534016960402837,"[{""name"": ""Nizampet - JNTU Road Mumbai Highway, Vasantha Nagar, Satavahana Nagar, Ward 123 Hydernagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal\u2013Malkajgiri, Telangana, 500085, India"", ""lat"": ""17.4977568"", ""lon"": ""78.3923874""}, {""name"": ""Nizampet - Miyapur Road Mumbai Highway, Hydernagar, Ward 114 KPHB Colony, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal\u2013Malkajgiri, Telangana, 500085, India"", ""lat"": ""17.4990321"", ""lon"": ""78.3851955""}]",first run,
MEDCHAL_PETBASHEERABAD,MEDCHAL,PETBASHEERABAD,3,found,"Pet Basheerabad, Hyderabad, Telangana",3.0,17.513919,78.4806686,"Pet Basheerabad - III, Nizamabad Road, PET Bashirabad, Jeedimetla Village, Ward 132 Jeedimetla, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal–Malkajgiri, Telangana, 500100, India",amenity,childcare,30.0,6.836270695043896e-05,"[{""name"": ""Pet Basheerabad - II, green park main road, Green Park, Jeedimetla Village, Ward 132 Jeedimetla, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal\u2013Malkajgiri, Telangana, 500009, India"", ""lat"": ""17.5085181"", ""lon"": ""78.4756918""}, {""name"": ""Pet Basheerabad - I, green park main road, Green Park, Jeedimetla Village, Ward 132 Jeedimetla, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal\u2013Malkajgiri, Telangana, 500009, India"", ""lat"": ""17.5091957"", ""lon"": ""78.4763691""}]",first run,
MEDCHAL_PRAGATHI_NAGAR,MEDCHAL,PRAGATHI NAGAR,1,found,"Pragathi Nagar, Hyderabad, Telangana",2.0,17.5200154,78.3968876,"Pragathi Nagar, Bachupally mandal, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Medchal–Malkajgiri, Telangana, 501002, India",place,suburb,19.0,0.1467203654535744,"[{""name"": ""Pragathi Nagar, Ward 12 Mansoorabad, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Ranga Reddy, Telangana, 501505, India"", ""lat"": ""17.3346560"", ""lon"": ""78.6077549""}]",first run,
MEDCHAL_QUTHBULLAPUR,MEDCHAL,QUTHBULLAPUR,1,found,"Quthbullapur, Hyderabad, Telangana",3.0,17.4966655,78.4606445,"Ward 131 Quthbullapur, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal–Malkajgiri, Telangana, India",boundary,administrative,20.0,0.1334016960402838,"[{""name"": ""Quthbullapur Main Road, Venkateswara Nagar, Ward 131 Quthbullapur, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal\u2013Malkajgiri, Telangana, 500009, India"", ""lat"": ""17.5021489"", ""lon"": ""78.4546187""}, {""name"": ""Quthbullapur Main Road, Ayodhya Nagar, Qutubullapur, Ward 132 Jeedimetla, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal\u2013Malkajgiri, Telangana, 500009, India"", ""lat"": ""17.5045122"", ""lon"": ""78.4587452""}]",first run,
MEDCHAL_SHAMEERPET,MEDCHAL,SHAMEERPET,2,found,"Shameerpet, Telangana",3.0,17.5944116,78.5749818,"Shameerpet-I, SH1, Upparapalle, Shamirpet mandal, Medchal–Malkajgiri, Telangana, 500078, India",amenity,childcare,30.0,3.750133516437045e-05,"[{""name"": ""Shameerpet-III, SH1, Upparapalle, Shamirpet mandal, Medchal\u2013Malkajgiri, Telangana, 500078, India"", ""lat"": ""17.5945227"", ""lon"": ""78.5710755""}, {""name"": ""Shameerpet 2, NH365B, Bachannapet, Jangoan mandal, Jangaon, Telangana, 506221, India"", ""lat"": ""17.7364666"", ""lon"": ""79.1360758""}]",first run,retry not better (score 15.2 vs 15.5) - kept first run
MEDCHAL_SHAPURNAGAR,MEDCHAL,SHAPURNAGAR,2,found,"Shapur Nagar, Hyderabad",,17.5173373,78.4450956,"Shapur Nagar, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal–Malkajgiri, Telangana, India",place,village,19.0,,"[{""score"": 3.18, ""km_from_expected"": 3.18, ""query"": ""Shapur Nagar, Hyderabad"", ""lat"": 17.5146989, ""lon"": 78.4473499, ""name"": ""Shapur Nagar, Ward 130 Subash Nagar, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal\u2013Malkajgiri, Telangana, 500055, India"", ""category"": ""place"", ""type"": ""neighbourhood"", ""place_rank"": 24}]",retry,retry accepted (first run found nothing)
MEDCHAL_VEMANA_COLONY,MEDCHAL,VEMANA COLONY,1,found,"Vemana Colony, Hyderabad, Telangana",1.0,17.4871275,78.3236067,"Vemana colony, Lingampally-Huda Colony Road, Sivaji Nagar, Ward 110 Chandanagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 500019, India",amenity,childcare,30.0,6.836270695043896e-05,[],first run,
RAJENDRA_NAGAR_AMANGAL,RAJENDRA NAGAR,AMANGAL,2,found,"Amangal, Telangana",1.0,16.8497797,78.5325679,"Amangal, Amangal mandal, Ranga Reddy, Telangana, 509321, India",place,town,18.0,0.160040000762951,[],first run,
RAJENDRA_NAGAR_BALAPUR,RAJENDRA NAGAR,BALAPUR,1,found,Balapur,3.0,17.3096061,78.4999427,"Balapur, Balapur mandal, Ranga Reddy, Telangana, 500021, India",place,village,19.0,5.36987869077137e-05,"[{""score"": 10.41, ""km_from_expected"": 7.41, ""query"": ""Balapur, Hyderabad"", ""lat"": 17.3085041, ""lon"": 78.5052949, ""name"": ""Balapur - II, RCI road, Sri Chaitanya Homes, Barkas, Greater Hyderabad Municipal Corporation East Zone, Balapur, Balapur mandal, Ranga Reddy, Telangana, 500021, India"", ""category"": ""amenity"", ""type"": ""childcare"", ""place_rank"": 30}, {""score"": 10.43, ""km_from_expected"": 7.43, ""query"": ""Balapur, Hyderabad"", ""lat"": 17.3055067, ""lon"": 78.5042041, ""name"": ""HMWSSB - Balapur, RCI road, Sri Chaitanya Homes, Barkas, Greater Hyderabad Municipal Corporation East Zone, Balapur, Balapur mandal, Ranga Reddy, Telangana, 500021, India"", ""category"": ""office"", ""type"": ""government"", ""place_rank"": 30}, {""score"": 10.45, ""km_from_expected"": 7.45, ""query"": ""Balapur, Hyderabad"", ""lat"": 17.307521, ""lon"": 78.5053298, ""name"": ""Balapur subcentre building Badangpet - HUA(Basthi Dawakhana), RCI road, Sri Chaitanya Homes, Barkas, Greater Hyderabad Municipal Corporation East Zone, Balapur, Balapur mandal, Ranga Reddy, Telangana, 500021, India"", ""category"": ""amenity"", ""type"": ""health_post"", ""place_rank"": 30}, {""score"": 11.54, ""km_from_expected"": 3.54, ""query"": ""Balapur, Hyderabad"", ""lat"": 17.299985, ""lon"": 78.4434738, ""name"": ""Hyderabad, Katedan, Ward 59 Mailardevpally, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Rajendranagar mandal, Ranga Reddy, Telangana, India"", ""category"": ""water"", ""type"": ""pond"", ""place_rank"": 24}]",retry,retry accepted (score 6.8 vs 10.4)
RAJENDRA_NAGAR_GAGANPAHAD,RAJENDRA NAGAR,GAGANPAHAD,1,found,"Gaganpahad, Hyderabad",3.0,17.2990973,78.4169614,"Gaganpahad-I, Flyover, Gagan Pahad, Ward 59 Mailardevpally, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Rajendranagar mandal, Ranga Reddy, Telangana, 500077, India",amenity,childcare,30.0,6.836270695043896e-05,"[{""score"": 6.65, ""km_from_expected"": 3.65, ""query"": ""Gaganpahad, Hyderabad"", ""lat"": 17.2959988, ""lon"": 78.4192928, ""name"": ""Gaganpahad-II, NH44, Gagan Pahad, Ward 59 Mailardevpally, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Rajendranagar mandal, Ranga Reddy, Telangana, 500077, India"", ""category"": ""amenity"", ""type"": ""childcare"", ""place_rank"": 30}, {""score"": 8.45, ""km_from_expected"": 5.45, ""query"": ""Gaganpahad, Hyderabad"", ""lat"": 17.3549315, ""lon"": 78.4785127, ""name"": ""Gaganpahad, Rajendra Nagar (Basthi Dawakhana), Darul Shifa Road, Murad Mahal Colony, Ward 33 Moghalpura, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Charminar mandal, Hyderabad, Telangana, 500065, India"", ""category"": ""amenity"", ""type"": ""health_post"", ""place_rank"": 30}]",retry,retry accepted (score 6.6 vs 8.5)
RAJENDRA_NAGAR_HIMAYAT_SAGAR,RAJENDRA NAGAR,HIMAYAT SAGAR,2,found,"Himayat Sagar, Telangana",2.0,17.3135573,78.3572056,"Himayat Sagar, Nagireddyguda, Moinabad mandal, Ranga Reddy, Telangana, 500058, India",water,lake,20.0,0.3626429788867404,"[{""name"": ""Himayat Sagar, Moinabad mandal, Ranga Reddy, Telangana, India"", ""lat"": ""17.2822726"", ""lon"": ""78.3612566""}]",first run,retry not better (score 11.7 vs 11.7) - kept first run
RAJENDRA_NAGAR_KADTHAL,RAJENDRA NAGAR,KADTHAL,2,found,"Kadthal, Telangana",2.0,16.9847566,78.4997445,"Kadthal, Kadthal mandal, Ranga Reddy, Telangana, 509358, India",place,town,18.0,0.0719487056031918,"[{""name"": ""Kadthal mandal, Ranga Reddy, Telangana, 509358, India"", ""lat"": ""16.9535872"", ""lon"": ""78.5097313""}]",first run,
RAJENDRA_NAGAR_KANDUKUR,RAJENDRA NAGAR,KANDUKUR,2,found,"Kandukur, Telangana",2.0,17.0643848,78.489005,"Kandukur, Kandukur mandal, Ranga Reddy, Telangana, India",place,village,19.0,0.146704168001831,"[{""name"": ""Kandukur mandal, Ranga Reddy, Telangana, India"", ""lat"": ""17.0812901"", ""lon"": ""78.5019684""}]",first run,
RAJENDRA_NAGAR_KATEDAN,RAJENDRA NAGAR,KATEDAN,1,found,"Katedan, Hyderabad, Telangana",1.0,17.3026835,78.4398207,"Katedan, Ward 59 Mailardevpally, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Rajendranagar mandal, Ranga Reddy, Telangana, 500077, India",place,suburb,19.0,0.1467350293736171,[],first run,
RAJENDRA_NAGAR_KISMATPUR,RAJENDRA NAGAR,KISMATPUR,1,found,"Kismatpur, Hyderabad, Telangana",3.0,17.3316182,78.4033571,"Kismatpur Rd, Sai Krishna Colony, Budvel, Ward 60 Rajendra Nagar, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Rajendranagar mandal, Ranga Reddy, Telangana, 500030, India",highway,tertiary,26.0,0.0534016960402837,"[{""name"": ""Kismatpur Road, Sai Baba Nagar Colony, Ward 60 Rajendra Nagar, Greater Hyderabad Municipal Corporation South Zone, Kismatpur, Gandipet mandal, Ranga Reddy, Telangana, 500086, India"", ""lat"": ""17.3342353"", ""lon"": ""78.3895809""}, {""name"": ""Maisamma Devalayam, Kismatpur Village, Kismatpur Road, Sai Baba Nagar Colony, Ward 60 Rajendra Nagar, Greater Hyderabad Municipal Corporation South Zone, Kismatpur, Gandipet mandal, Ranga Reddy, Telangana, 500086, India"", ""lat"": ""17.3336888"", ""lon"": ""78.3938925""}]",first run,
RAJENDRA_NAGAR_KOTHUR,RAJENDRA NAGAR,KOTHUR,1,found,Kothur,1.0,17.1486076,78.2886922,"Kothur, Kothur mandal, Ranga Reddy, Telangana, 509228, India",place,village,19.0,3.750133516437045e-05,"[{""score"": 25.94, ""km_from_expected"": 22.94, ""query"": ""Kothur, Shadnagar"", ""lat"": 17.1861601, ""lon"": 78.2865794, ""name"": ""Kothur-IV, NH44, Mekalabanda Tanda, Ghansimiaguda, Shamshabad mandal, Ranga Reddy, Telangana, 509325, India"", ""category"": ""amenity"", ""type"": ""childcare"", ""place_rank"": 30}, {""score"": 26.78, ""km_from_expected"": 26.78, ""query"": ""Kothur"", ""lat"": 17.0923317, ""lon"": 78.4683788, ""name"": ""Kothur, Kandukur mandal, Ranga Reddy, Telangana, India"", ""category"": ""place"", ""type"": ""village"", ""place_rank"": 19}, {""score"": 28.94, ""km_from_expected"": 25.94, ""query"": ""Kothur, Shadnagar"", ""lat"": 17.15052, ""lon"": 78.2857946, ""name"": ""Kothur I, Old NH7, Kothur, Kothur mandal, Ranga Reddy, Telangana, 509228, India"", ""category"": ""amenity"", ""type"": ""childcare"", ""place_rank"": 30}, {""score"": 29.02, ""km_from_expected"": 26.02, ""query"": ""Kothur, Shadnagar"", ""lat"": 17.1477529, ""lon"": 78.2883207, ""name"": ""Kothur III, Old NH7, Kothur, Kothur mandal, Ranga Reddy, Telangana, 509228, India"", ""category"": ""amenity"", ""type"": ""childcare"", ""place_rank"": 30}]",retry,retry accepted (score 25.9 vs 31.1)
RAJENDRA_NAGAR_MAHESHWARAM,RAJENDRA NAGAR,MAHESHWARAM,1,found,"Maheshwaram, Hyderabad, Telangana",1.0,17.3158544,78.4828417,"Maheshwaram Lines, Ward 42 Barkas, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bandlaguda mandal, Hyderabad, Telangana, 500005, India",place,neighbourhood,24.0,0.0800683627069504,[],first run,retry not better (score 4.9 vs 4.9) - kept first run
RAJENDRA_NAGAR_MD_PALLY,RAJENDRA NAGAR,MD PALLY,2,found,"Mailardevpally, Hyderabad",2.0,17.3200218,78.4460585,"Mailardevpally, Ward 59 Mailardevpally, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Rajendranagar mandal, Ranga Reddy, Telangana, 500077, India",place,suburb,19.0,4.0000762951049326e-05,[],retry,retry accepted (score 0.3 vs 101.5)
RAJENDRA_NAGAR_NANDIGAMA,RAJENDRA NAGAR,NANDIGAMA,1,found,"Nandigama, Hyderabad, Telangana",1.0,17.1174082,78.2486496,"Nandigama police station, Old NH 7 Hyderabad Road, Mohinuddin Guda (U.I), Chandrayanguda, Nandigama mandal, Ranga Reddy, Telangana, 509216, India",amenity,police,30.0,3.750133516437045e-05,[],first run,retry rejected: outside Hyderabad/Ranga Reddy/Medchal districts
RAJENDRA_NAGAR_PAHADISHARIFF,RAJENDRA NAGAR,PAHADISHARIFF,4,found,"Pahadi Shareef, Telangana",2.0,17.2677334,78.4715471,"Pahadi Shareef Dargah, Pahadi Sharif, Balapur mandal, Ranga Reddy, Telangana, India",place,locality,25.0,0.0453945790960071,"[{""name"": ""SubCentre, Pahadi Shareef, Pahadi Shareef, Balapur mandal, Ranga Reddy, Telangana, 500005, India"", ""lat"": ""17.2711602"", ""lon"": ""78.4725134""}]",first run,retry not better (score 7.9 vs 7.9) - kept first run
RAJENDRA_NAGAR_RAJENDERNAGAR,RAJENDRA NAGAR,RAJENDERNAGAR,1,found,"Rajendernagar, Hyderabad, Telangana",1.0,17.3592197,78.4440413,"Panduranganagar, Rajendernagar (Basthi Dawakhana), Zoo Park Main Road, Kundetiguda, Ward 56 Kishanbagh, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, 500064, India",amenity,health_post,30.0,6.836270695043896e-05,[],first run,
